,id,energy
1000,7445,-71.24879505663162
1001,8236,-66.41401184812234
1002,7485,-82.82975726032456
1003,7142,-89.88643277475498
1004,6931,-103.3673691620067
1005,7626,-71.87802808395253
1006,6844,-97.17033632400573
1007,8237,-82.51011787705433
1008,7465,-74.7100767731334
1009,7433,-90.890131766005
1010,7247,-76.3987370056633
1011,6668,-85.66669091315252
1012,7077,-80.04476942290322
1013,7027,-76.95085005982445
1014,7184,-82.32660904515382
1015,7670,-73.92968052901348
1016,6849,-97.19953268400563
1017,8002,-84.09073203307423
1018,8000,-80.08272626204331
1019,6868,-81.2139608225843
1020,7385,-58.817036115690556
1021,6939,-68.53261145284259
1022,8235,-71.47401130237319
1023,8067,-89.09179640294354
1024,7319,-45.84334409823055
1025,7434,-63.391900820342904
1026,8041,-63.919934153612985
1027,7941,-82.7351470930945
1028,7580,-86.34161547186262
1029,7898,-97.20240059400567
1030,7668,-97.19913911400589
1031,7306,-80.67512601662348
1032,6951,-97.28014929400577
1033,7951,-74.47060247369339
1034,7332,-73.43638591936069
1035,7714,-68.29635626342252
1036,6628,-71.7020796285231
1037,7676,-61.41492105100286
1038,7181,-76.95859441722345
1039,7448,-97.25879726400564
1040,6888,-90.74013918802498
1041,7378,-89.7761672585943
1042,7342,-70.91741003669284
1043,6761,-53.68881112834963
1044,7537,-70.13512793562231
1045,7219,-86.5937142465422
1046,6625,-89.82086278672516
1047,7424,-32.260269005890535
1048,6848,-80.97850652267371
1049,7919,-67.27621060202209
1050,8078,-78.20310385093138
1051,8097,-89.9162593147552
1052,7978,-74.17784783376348
1053,6914,-70.10489681431301
1054,7349,-63.16285045124273
1055,7854,-90.06312254584452
1056,7856,-89.83116047745514
1057,6921,-89.74003477067505
1058,7479,-90.69051318773464
1059,8007,-67.54956636674035
1060,7413,-72.98765440528095
1061,7659,-68.22445475093161
1062,7890,-65.98657919437207
1063,7086,-63.19836280238207
1064,7498,-72.84443167186392
1065,6863,-77.86508343717335
1066,7619,-96.54125685100581
1067,6737,-97.20889507400574
1068,6689,-103.3634568120067
1069,7848,-85.85552985698153
1070,7685,-73.89821632027366
1071,7159,-69.71244947239337
1072,7244,-83.85909193714444
1073,8174,-97.19629373400565
1074,7857,-71.22746513708279
1075,6703,-68.85129053916334
1076,7361,-74.54302732940344
1077,7267,-83.50940754616404
1078,7179,-82.83991404911453
1079,8043,-71.63544404197329
1080,7477,-56.10720541955203
1081,7601,-82.27931102121447
1082,7556,-89.69597517396402
1083,6724,-72.98525208144349
1084,6649,-70.37780779391251
1085,7631,-73.13869369514303
1086,7889,-77.93358225533326
1087,7478,-66.24306973610985
1088,7368,-90.7133604587549
1089,7204,-90.24945773767514
1090,7063,-89.78039119307509
1091,7256,-76.56583262039368
1092,7837,-77.07234270422263
1093,8102,-84.04066407508435
1094,6971,-70.49049899133296
1095,6645,-97.1780211140057
1096,8231,-90.013582279435
1097,8160,-73.43595343516351
1098,7553,-71.76635649047374
1099,8234,-68.79111727405339
1100,6593,-96.55767773100563
1101,6736,-78.018784171822
1102,7585,-77.3810770766137
1103,6669,-62.23194062968176
1104,7203,-89.67261974774524
1105,7581,-90.15437083234512
1106,7729,-77.97256599030342
1107,7509,-69.97940742994336
1108,8113,-80.53199907109465
1109,7910,-89.67147961726441
1110,7291,-84.56323204800418
1111,6775,-69.21841135466323
1112,8225,-90.20608609913513
1113,6725,-90.06504815621513
1114,7355,-70.74023958688181
1115,8074,-61.449710157321675
1116,7716,-64.8944655361626
1117,8108,-90.16631130059515
1118,8186,-97.26898189400565
1119,7152,-90.08662755548508
1120,8059,-63.4821775838826
1121,7745,-77.88390344966339
1122,7513,-74.41873846562267
1123,7524,-89.54807937658391
1124,7353,-97.14503202400583
1125,7817,-97.20137864400566
1126,7452,-82.50255082659443
1127,7380,-97.23035962400564
1128,7555,-97.22498666400567
1129,7261,-73.9587368755936
1130,6654,-84.02024980985396
1131,7091,-69.75700136407285
1132,8227,-62.493805694022974
1133,7400,-76.87332161680291
1134,8046,-73.01031066756322
1135,6908,-77.5755729456333
1136,8221,-80.24532853286365
1137,8039,-82.75386870092443
1138,7370,-78.82008425802341
1139,7417,-69.56175337865294
1140,7519,-89.82322844972515
1141,7467,-66.73316951371103
1142,7066,-89.71480850578497
1143,8193,-83.96390285942437
1144,7336,-77.03281778246252
1145,7735,-67.59720135518081
1146,6618,-61.480381825091015
1147,7807,-63.85209799812265
1148,6807,-68.08501213524215
1149,7401,-60.73792010411064
1150,6989,-79.87538126163444
1151,7343,-77.92257615075405
1152,7918,-66.73265286173064
1153,6732,-88.05298027827342
1154,7432,-97.20596652400576
1155,7637,-83.15872840615422
1156,7845,-78.07613695095266
1157,8132,-63.67315874100264
1158,6979,-84.0492523236741
1159,7389,-72.84963420445364
1160,7459,-91.10640582600507
1161,7188,-69.6049215735928
1162,6870,-80.64147888638269
1163,8100,-97.29761672400568
1164,7376,-90.791419011545
1165,6810,-80.90543225647446
1166,7078,-66.20541932685012
1167,6662,-83.07338245929445
1168,8175,-61.8662322968028
1169,7574,-79.13167902727139
1170,7045,-87.382355312323
1171,6956,-49.50403441739107
1172,7649,-84.67148261667411
1173,7664,-63.49937135606264
1174,6928,-89.66018508745506
1175,7588,-60.69073392640867
1176,8003,-90.10297148475519
1177,7202,-69.59202042524197
1178,8120,-97.23008266400558
1179,7493,-74.7687410350328
1180,7976,-75.30442520195328
1181,7989,-73.56356080732368
1182,8090,-82.97622361640461
1183,7234,-72.84831018756277
1184,7843,-87.33636648675187
1185,6698,-60.55120513788077
1186,6978,-87.9854560196128
1187,7749,-89.78181865307519
1188,7811,-90.29481174913519
1189,7020,-56.39968374686198
1190,6985,-83.30598234258443
1191,6949,-65.36988716875122
1192,6632,-85.16037248870148
1193,7691,-66.30061879761952
1194,6903,-77.43045913602295
1195,7259,-89.71558293461523
1196,7441,-63.669645747602154
1197,6638,-80.96421068652438
1198,8127,-66.63825247479787
1199,7739,-89.8554794526452
1200,7320,-89.82682438453504
1201,7365,-86.5796095013517
1202,7821,-82.13295430700455
1203,6826,-89.83544751899522
1204,8035,-67.87864974223207
1205,7533,-67.26556163322262
1206,6783,-76.70918316192174
1207,7515,-74.18489900315261
1208,8144,-78.97984715161144
1209,7092,-90.10797362475518
1210,6841,-74.4514995091634
1211,7437,-81.83517702040315
1212,6894,-75.79361522867255
1213,6602,-74.32510197945348
1214,7490,-89.65908101286487
1215,7418,-63.47944342515279
1216,8182,-66.81872604369168
1217,6918,-103.35569050200665
1218,7251,-63.50509556605273
1219,6639,-75.33404412892361
1220,7641,-82.98625753452448
1221,7004,-76.51451743448331
1222,7538,-74.02687433115344
1223,8011,-83.97276749457434
1224,7923,-76.39214450902284
1225,6959,-86.24116653483165
1226,7785,-77.89761675883126
1227,7793,-69.99250247552337
1228,7953,-71.1652463079438
1229,7949,-97.25440237400566
1230,7297,-69.96252962348326
1231,7026,-67.58584903914176
1232,6986,-72.88818154181342
1233,8187,-72.20243959186305
1234,7408,-76.40937148232382
1235,8224,-67.3832397197216
1236,7022,-103.31325861200654
1237,7579,-76.62148616338379
1238,7797,-48.50216404363187
1239,7598,-71.45959745612191
1240,8006,-90.16301559986512
1241,6896,-71.17107188781299
1242,7209,-90.3286274190148
1243,7562,-97.16884066400567
1244,7550,-72.87087609085366
1245,6907,-62.67794383947305
1246,6941,-78.08777954852452
1247,7037,-63.67286946438282
1248,7054,-90.90143421600504
1249,7277,-63.590205445642596
1250,6924,-84.16024360535383
1251,7839,-74.6729493937322
1252,7264,-78.46465994708365
1253,7115,-68.26576484728223
1254,7283,-82.43515007177447
1255,7176,-68.63749343507345
1256,7589,-77.29612723798441
1257,7671,-65.17487044424003
1258,7891,-97.24348687400565
1259,7278,-89.8246051180551
1260,8072,-89.73902769972517
1261,7275,-73.6119683726734
1262,7206,-81.73957980812351
1263,8016,-79.7326696776734
1264,7296,-90.32078314351514
1265,6832,-64.01398543838265
1266,6611,-84.45619619929435
1267,7877,-70.58959496086294
1268,7216,-89.91757073786417
1269,7816,-66.71473136525218
1270,6719,-84.06720772464088
1271,7726,-87.11930792048233
1272,6767,-90.23344651627434
1273,7603,-69.85323056197304
1274,6657,-80.66487014530352
1275,7958,-89.50063328701398
1276,7901,-82.33867613972444
1277,7822,-78.48321674427181
1278,7492,-80.45695479549406
1279,7471,-83.07807662024439
1280,7558,-89.89331174475495
1281,6980,-73.218972799543
1282,8071,-90.18700330548518
1283,8083,-82.19630258280432
1284,6804,-75.65418100475358
1285,7221,-89.90792394483509
1286,7933,-66.14175657617086
1287,7081,-85.98614630088191
1288,8036,-73.30544663386982
1289,8105,-63.56433793537275
1290,6830,-60.1866557202608
1291,6984,-75.56394032751342
1292,7975,-83.30267125816454
1293,7528,-76.60698184306324
1294,6693,-66.63595314007833
1295,6792,-74.29271625623227
1296,6932,-61.08305656018118
1297,6685,-87.44400759137294
1298,7249,-64.57688717577255
1299,7692,-79.37452671502244
1300,7855,-74.89662449185315
1301,6774,-69.76766766338264
1302,6952,-83.78192831763404
1303,6993,-75.65911652614365
1304,8044,-90.99641627600498
1305,8218,-90.56424127163453
1306,7847,-72.44628878967329
1307,6808,-64.91252503953028
1308,8033,-69.12227957569318
1309,6905,-97.1675942640056
1310,7098,-71.67416470122197
1311,7127,-62.997539727332885
1312,7784,-84.43487180135423
1313,6967,-83.67980268666453
1314,7596,-69.9723887469031
1315,7808,-83.65367945959434
1316,7914,-89.73871194380511
1317,8136,-58.99660958512999
1318,7042,-90.65518892845498
1319,7642,-97.17245562400564
1320,8076,-79.90368285149272
1321,7814,-76.08609265920292
1322,7604,-86.26403137037123
1323,7258,-88.88034485513344
1324,8070,-59.198300427450846
1325,7634,-77.50230107778289
1326,7911,-66.18896411423029
1327,6791,-59.72825249216112
1328,7925,-65.90939004431144
1329,7707,-72.174494199543
1330,8115,-74.87583279786374
1331,6731,-68.27211048371103
1332,6726,-89.6753299201552
1333,6801,-82.8374902472344
1334,7885,-91.07025220600501
1335,6687,-77.37203158375283
1336,6735,-71.42952112654184
1337,7586,-90.33374533120467
1338,7407,-85.21103693646249
1339,7011,-65.65049682540989
1340,7748,-82.88830185812454
1341,7517,-90.11774142402521
1342,6990,-67.87774990285148
1343,8012,-86.3203757806712
1344,8084,-78.40935868093368
1345,8213,-90.78557888154505
1346,7862,-78.60677425530169
1347,7462,-97.11029292400582
1348,6855,-68.14674073601246
1349,7965,-97.72633757400563
1350,7404,-90.23228675840517
1351,6787,-89.91112776921504
1352,7322,-64.58574237976072
1353,7450,-54.67584806375221
1354,6906,-82.20584358600391
1355,7906,-82.65411109335452
1356,7458,-76.74490574933301
1357,7995,-83.21472092358435
1358,6885,-79.81754637195355
1359,8154,-80.20720666619424
1360,7226,-63.62948445502272
1361,7469,-65.12889144638163
1362,6834,-73.63785706421307
1363,6982,-75.8568110402538
1364,7665,-90.88109955600493
1365,6916,-84.27411769916407
1366,7214,-69.13901318646317
1367,6817,-90.56279002913514
1368,7285,-74.32797925400334
1369,6679,-69.86327197437284
1370,8040,-66.78292722225223
1371,7071,-78.91451679179332
1372,7725,-55.30056433362231
1373,8048,-97.19687930400556
1374,7616,-61.63682192066316
1375,7828,-89.72748218680525
1376,7684,-89.63818822110501
1377,7294,-65.85985800971966
1378,6790,-74.14585267487317
1379,7823,-84.60387590800416
1380,7201,-73.81029207370295
1381,7999,-74.51715261770364
1382,7661,-97.29480954400573
1383,8029,-86.57003021281176
1384,8222,-76.85062513169319
1385,7874,-71.12977158921278
1386,8079,-60.83438161103312
1387,7301,-82.45950795255456
1388,8068,-59.47101940700014
1389,6713,-97.22345513400563
1390,6900,-61.26074142270117
1391,6614,-90.42227405497516
1392,7940,-69.74384163784293
1393,7175,-84.61088452793203
1394,7660,-90.12854293475517
1395,7673,-90.46959200974479
1396,7065,-103.27908656200638
1397,6992,-55.88768529381195
1398,6996,-76.24336067190347
1399,6780,-89.7697735004551
1400,8001,-75.17181932381396
1401,7956,-63.14387300776297
1402,6945,-68.87210942302352
1403,7105,-71.13500291725332
1404,7109,-90.35059937017475
1405,7335,-89.7686072255651
1406,7948,-67.38907853697255
1407,7383,-63.2714577665629
1408,7440,-58.49978586114113
1409,7090,-67.08451716661224
1410,6686,-80.05200504267458
1411,6960,-64.82646747645936
1412,7025,-73.25408287198299
1413,7173,-89.56298489526509
1414,7217,-66.11571870138984
1415,7835,-71.22563893198245
1416,8030,-66.06806727683919
1417,7191,-77.09462373386428
1418,7489,-69.03771976761337
1419,8128,-97.26091663400558
1420,7678,-78.74194463159448
1421,7083,-85.28838110749236
1422,6976,-89.85622239556514
1423,7624,-60.21269445083944
1424,7030,-86.56887989541382
1425,8015,-88.01886587162335
1426,7733,-78.60674928921337
1427,8204,-76.67621678109327
1428,7132,-89.68829363964491
1429,7347,-84.61132215874267
1430,7838,-89.62512376527489
1431,8087,-85.07988142342221
1432,7169,-84.64912886800398
1433,7742,-81.33107116685451
1434,7522,-82.95640405733378
1435,8025,-52.60239587507997
1436,6822,-77.90254124322325
1437,6738,-63.3743675919729
1438,7224,-72.69960542389362
1439,6729,-74.84275902937347
1440,7010,-62.67731104330291
1441,7638,-70.5157773463126
1442,6675,-63.07532341738269
1443,7167,-72.3564049953535
1444,6771,-75.78563127397344
1445,7572,-71.65557412601332
1446,7073,-83.85524652942436
1447,6859,-66.27697106118202
1448,8167,-83.16450960021459
1449,7087,-89.74075382723525
1450,8191,-88.47363018272455
1451,6781,-90.8622824415049
1452,7536,-74.19248861078354
1453,8121,-72.1817312662932
1454,7059,-90.33078263206464
1455,7298,-69.278459213372
1456,7980,-76.31323857235341
1457,8172,-90.59149217180475
1458,7621,-56.45102166100205
1459,7654,-77.52429407370268
1460,7038,-103.34943685200662
1461,7110,-82.5887582378537
1462,7738,-89.7458688567251
1463,8229,-97.2933778440057
1464,7035,-78.70611380202256
1465,7512,-66.91148913509299
1466,7583,-68.60850392087353
1467,6633,-58.76619790376135
1468,6659,-74.88326310071328
1469,7917,-77.1246233340035
1470,7653,-68.43939862136249
1471,6648,-74.39868615978352
1472,8050,-62.98930655378262
1473,7494,-60.62405169985239
1474,6840,-90.61589944815474
1475,7339,-87.14675086134224
1476,8226,-66.72541874578113
1477,7344,-76.48465284431302
1478,6793,-76.38196802097227
1479,7960,-72.81672489049384
1480,7540,-71.80752432873291
1481,6861,-63.10833592043273
1482,6969,-69.62484874655314
1483,7200,-86.36065528740218
1484,7506,-89.7520751589151
1485,6652,-83.04401312147435
1486,7853,-103.22495185200641
1487,7802,-97.17607040400566
1488,6899,-80.91653080379369
1489,7777,-83.07855912702436
1490,6799,-62.44484278252294
1491,7428,-69.85108469063289
1492,8093,-65.5551034886818
1493,7922,-82.02171997058457
1494,6644,-87.28067152602189
1495,6831,-85.33053280797174
1496,6825,-76.15481150542357
1497,7767,-56.52572925838215
1498,6987,-74.00634029894375
1499,6800,-68.97502221324316
1500,7743,-86.481648357872
1501,6740,-70.91753293615197
1502,7151,-86.43430541778298
1503,8184,-69.66819121363284
1504,7162,-61.07219626029045
1505,7592,-90.29261670694522
1506,6721,-63.004484488422776
1507,7501,-84.62709757886415
1508,7032,-73.29380496015337
1509,8010,-97.24903101400568
1510,7656,-76.51271306915329
1511,7097,-84.83091226226223
1512,7815,-74.29125007863267
1513,7952,-75.93010419014352
1514,7809,-58.95166006729214
1515,7858,-97.16122774400574
1516,7414,-88.7701606955635
1517,7070,-73.37899042991202
1518,7093,-89.83307229205501
1519,6843,-77.40205641198295
1520,7570,-73.3900098361932
1521,6642,-89.68859225215478
1522,7895,-60.168324371640395
1523,7974,-73.45929356676348
1524,7178,-65.64626849679935
1525,6773,-80.67660503515451
1526,6655,-85.46938836890291
1527,6620,-82.0769517525338
1528,7622,-82.02654201822445
1529,7423,-74.82657781855356
1530,6867,-77.96023662790337
1531,6647,-43.52989910165126
1532,7781,-89.62726630286495
1533,7372,-81.19238509049312
1534,7966,-75.55452624570346
1535,7148,-76.15082321821329
1536,6752,-66.21874685943042
1537,7129,-70.20927370312336
1538,7525,-84.64978450358423
1539,6705,-90.28287619206472
1540,7982,-83.55439832972442
1541,6750,-70.42173960700215
1542,7205,-89.68507922847527
1543,6610,-80.7657615071645
1544,6786,-96.57088471100563
1545,7695,-62.81686547956296
1546,8063,-72.51677458695305
1547,6768,-58.986442950240246
1548,8104,-97.2161498740057
1549,6891,-90.1291565354851
1550,7652,-69.82407425410359
1551,6778,-89.79479588835504
1552,7561,-86.55283626568233
1553,6646,-72.95250775207204
1554,7120,-72.86005748921255
1555,7293,-90.38012563309444
1556,6889,-81.02717892395405
1557,7870,-90.24137383132515
1558,8228,-56.719729910511795
1559,8135,-72.17941741887351
1560,8027,-87.46918962120272
1561,6674,-84.52833074667426
1562,7681,-90.0926723984052
1563,7107,-89.80521916286496
1564,7227,-77.86400433511338
1565,7451,-81.17174285295242
1566,7935,-96.57762258100564
1567,7708,-81.58142381391427
1568,7879,-86.34807776002201
1569,6997,-84.12115956378078
1570,6619,-84.734837548004
1571,7798,-88.37745358338314
1572,7516,-89.78704982556512
1573,8021,-89.03106499392426
1574,7248,-79.13283547195434
1575,6972,-87.14233729915264
1576,6923,-79.01095047539364
1577,7865,-71.96638376695351
1578,7023,-65.59871005945902
1579,7985,-56.33341538557202
1580,7630,-84.25431649899411
1581,8024,-74.35291379330366
1582,6819,-97.23443370400562
1583,6656,-70.25593540603367
1584,7893,-73.93151908119243
1585,7882,-66.25778551646195
1586,7569,-84.78277312800408
1587,6641,-76.83593803825256
1588,8065,-88.01510447296278
1589,6714,-65.19938951121951
1590,7791,-82.5630419425746
1591,7618,-84.48893751461422
1592,7697,-63.44598925452257
1593,7542,-69.50598524486242
1594,7582,-69.46705119981338
1595,8134,-81.95545675921448
1596,7085,-69.80104086780283
1597,7050,-80.76971523615335
1598,6850,-73.78862831017256
1599,6950,-63.56236306904179
1600,6688,-65.7486672039922
1601,6613,-86.41883670740222
1602,8142,-80.52120927300442
1603,7136,-48.618863549732694
1604,8208,-79.90158727068265
1605,7711,-72.07202551894295
1606,6623,-77.19773863894305
1607,7375,-75.39077568241271
1608,6796,-97.13984221400563
1609,6803,-66.35834978611274
1610,7903,-87.30079430906213
1611,7323,-74.90982038441372
1612,8089,-76.70618325796221
1613,7406,-82.98871004692428
1614,6595,-60.10638903125988
1615,6728,-82.18552882578442
1616,6934,-79.08276505737413
1617,8223,-65.49446941276284
1618,6954,-103.28778443200645
1619,8014,-82.44319540722438
1620,7266,-97.19494058400565
1621,7388,-81.71636965300387
1622,7639,-63.92979687299197
1623,7734,-69.8430288134329
1624,7480,-85.07634203840172
1625,7511,-71.57553312484325
1626,7932,-69.16117300672371
1627,8020,-63.63875292678276
1628,7138,-89.93780865921508
1629,7520,-52.11252900235077
1630,7212,-81.64115718459408
1631,7387,-89.95389813818515
1632,7705,-89.85912570869519
1633,8064,-80.08592153682476
1634,6820,-97.24249480400569
1635,8152,-74.78292120496394
1636,6690,-68.12400356451171
1637,6973,-103.27853588200642
1638,7573,-70.64019578851355
1639,7254,-84.0400282268044
1640,7997,-67.14787425999153
1641,7268,-97.20573593400567
1642,7143,-97.21692350400565
1643,6809,-58.13115775669067
1644,8054,-89.89109477015525
1645,6970,-67.95826080730166
1646,7270,-59.95234574324205
