id,energy
7759,-90.60678787150552
7760,-90.33838217809742
7761,-85.04917586466989
7762,-84.27653280049176
7763,-77.4100232967498
7764,-76.51379924655708
7765,-97.29581831213974
7766,-90.44576176019356
7767,-58.83692284105871
7768,-69.46741420466422
7769,-70.16473193954585
7770,-77.86906060312604
7771,-62.7974374682573
7772,-91.11546570429967
7773,-75.15107687766489
7774,-68.51665312030778
7775,-69.78955305943032
7776,-78.85592838434037
7777,-80.91060538613318
7778,-62.80955012349692
7779,-54.26552299826234
7780,-72.61385431618201
7781,-90.46058268708965
7782,-60.78452793776191
7783,-81.2155663697219
7784,-84.55279980828284
7785,-78.8816475090902
7786,-74.96485407497286
7787,-72.95707434902339
7788,-97.05376791828562
7789,-90.2285731705439
7790,-75.76798128313851
7791,-84.08780305765106
7792,-71.96434955675281
7793,-70.62577186574856
7794,-76.8947710585518
7795,-97.29184676285223
7796,-76.86744954572018
7797,-46.77257265997946
7798,-90.80043174127208
7799,-76.24434254848396
7800,-63.81498098240103
7801,-103.38562881177506
7802,-97.17734112717042
7803,-62.18922148941901
7804,-71.27054807519244
7805,-72.02381495158507
7806,-83.73946801018266
7807,-62.76178962658699
7808,-84.72168190941322
7809,-56.76270660471144
7810,-90.51508135970568
7811,-90.5900473194412
7812,-81.40559375379883
7813,-77.03789946049532
7814,-76.50826324839407
7815,-75.16939776349041
7816,-71.03262281532696
7817,-97.1563528836258
7818,-84.66340431162892
7819,-76.84639460970946
7820,-76.32945050530554
7821,-83.01905662322051
7822,-77.78575476336442
7823,-84.48511641774142
7824,-61.168173606546986
7825,-90.82383502526727
7826,-90.4568624444286
7827,-84.30686440178792
7828,-90.18608389927175
7829,-83.47795448442992
7830,-74.9538370264352
7831,-97.02212788399362
7832,-97.0683202009136
7833,-97.35314663281639
7834,-78.80706837697096
7835,-72.75550892403606
7836,-62.234454799118026
7837,-76.51656320232085
7838,-90.2197583651868
7839,-79.16869660213665
7840,-97.0908263227793
7841,-90.04991915813751
7842,-84.29621530932123
7843,-91.76256022663986
7844,-103.33474111254864
7845,-76.58808862181391
7846,-91.18071549253986
7847,-75.69448198641692
7848,-84.30061431885206
7849,-75.81920965821412
7850,-84.00713187814121
7851,-67.83255659129043
7852,-68.37845814486542
7853,-103.24056144660696
7854,-91.05091959425992
7855,-69.54809343837272
7856,-90.37147137620794
7857,-79.62447515338562
7858,-97.09906810832067
7859,-86.26139742537157
7860,-76.90074042442511
7861,-62.90381393862121
7862,-77.77532849505994
7863,-90.74270691711196
7864,-74.7327587620915
7865,-72.70267976786499
7866,-49.2653949315788
7867,-77.00025082961773
7868,-97.08380035136281
7869,-69.26528945485448
7870,-90.3252470210576
7871,-91.17890387327236
7872,-69.98586714131599
7873,-58.95253469465784
7874,-75.20470938119985
7875,-57.5131073203565
7876,-79.12315794094312
7877,-69.53365174477611
7878,-74.13098550072701
7879,-82.60698177949249
7880,-61.68397821226003
7881,-68.88089269704649
7882,-67.22895909912637
7883,-76.97929617472036
7884,-77.08298215503399
7885,-91.30137039546382
7886,-91.13111953184493
7887,-90.98620898654275
7888,-76.90082174713636
7889,-76.05621126997025
7890,-68.44879173854454
7891,-97.2633806183016
7892,-97.13321482701193
7893,-76.40684620150097
7894,-83.89178360715843
7895,-61.92622475061633
7896,-84.66886840209466
7897,-77.91873076797411
7898,-97.13573026291675
7899,-60.66572419997968
7900,-76.32485820094425
7901,-84.03518056843123
7902,-69.53320154312351
7903,-90.98285921412995
7904,-76.09492271632283
7905,-71.13204609739645
7906,-83.97728133485752
7907,-69.31189434094775
7908,-67.78302916961249
7909,-74.49326524944264
7910,-90.95891049207624
7911,-59.94967774219163
7912,-77.10645784662583
7913,-75.09278395710076
7914,-90.13455880688258
7915,-75.81687024671493
7916,-73.37230415924041
7917,-79.886696577044
7918,-66.81152768380511
7919,-70.26990574417934
7920,-63.26073507237071
7921,-72.80392190463475
7922,-83.8034452151756
7923,-79.21017470024579
7924,-91.78338842170744
7925,-68.6851609854834
7926,-56.30017874597213
7927,-61.27002421088213
7928,-83.95109372365474
7929,-91.05032800383931
7930,-83.69103803799841
7931,-50.03366890285936
7932,-69.05879361672113
7933,-62.47141707294904
7934,-68.6128375684444
7935,-96.7093107618984
7936,-84.35509603211538
7937,-49.30434785767338
7938,-54.47279841619809
7939,-54.58260325639674
7940,-72.03378577258823
7941,-83.28132469175142
7942,-61.90794778310203
7943,-83.6012061368181
7944,-97.25926416052292
7945,-76.5628516934451
7946,-77.36340543230482
7947,-91.26716321347007
7948,-68.74760983320245
7949,-97.1744901146634
7950,-90.46826742528611
7951,-76.97092361894882
7952,-74.04370552073394
7953,-69.25558796702259
7954,-68.18391519819812
7955,-65.11478012982712
7956,-61.71444807135244
7957,-96.66276201117888
7958,-91.29352635879235
7959,-68.29355714341747
7960,-74.87756922256109
7961,-66.281076013985
7962,-72.75990660194421
7963,-74.93053010816516
7964,-90.03760490482414
7965,-97.64942839269122
7966,-78.7361373414171
7967,-97.27538343383239
7968,-67.03041673895905
7969,-75.8092775493168
7970,-83.2526231251041
7971,-74.6030720892335
7972,-103.24734928626143
7973,-89.87902872643562
7974,-76.38071935458045
7975,-85.2066918515157
7976,-78.24048289452404
7977,-72.27312958434786
7978,-78.04511617817994
7979,-61.44320912908984
7980,-77.00871087281716
7981,-90.70417729770531
7982,-84.50775977553761
7983,-89.97666270171729
7984,-91.29496872162889
7985,-56.41719812170609
7986,-68.04040194777087
7987,-53.977882719212005
7988,-74.22551427221705
7989,-80.17271374307083
7990,-90.50202276593156
7991,-83.77728416723797
7992,-68.75909828470284
7993,-83.85443103392181
7994,-91.0893375901347
7995,-84.0600373205485
7996,-76.45136444356434
7997,-66.59682194196202
7998,-68.97974835214914
7999,-77.12705751166666
8000,-84.23607063377668
8001,-74.62235533263751
8002,-84.53579489526383
8003,-89.99916641618654
8004,-90.60710728545811
8005,-84.43616213298031
8006,-90.87659998615115
8007,-67.11394401685641
8008,-77.86811469557162
8009,-90.56711821559588
8010,-97.17249931680331
8011,-83.9967112720997
8012,-83.45499814180899
8013,-63.72735762767674
8014,-84.02512161608315
8015,-90.9203163147692
8016,-76.24696996155687
8017,-61.06874200865437
8018,-70.25902247673798
8019,-83.9785503148589
8020,-71.11009699008973
8021,-90.90729330296118
8022,-97.09305932754097
8023,-91.10389600739029
8024,-76.75997851523935
8025,-48.8807804180108
8026,-90.26885464449884
8027,-83.4310470296187
8028,-78.76005355485779
8029,-83.93777619517857
8030,-67.68653174121735
8031,-62.00124926002587
8032,-74.48084101316553
8033,-69.79444705125545
8034,-72.2245716493733
8035,-68.58404809268907
8036,-72.94689102933785
8037,-77.17658738307318
8038,-63.24108406254268
8039,-83.96610084165695
8040,-68.99945038123775
8041,-66.46272804666378
8042,-67.05873856783703
8043,-70.24464850013369
8044,-91.03887594962481
8045,-69.47553943436203
8046,-75.15181406621522
8047,-90.90601200960161
8048,-97.09257218542976
8049,-84.9479579071865
8050,-72.82858043938819
8051,-90.43023220984276
8052,-83.50904152517444
8053,-91.18249646651776
8054,-89.38599513426038
8055,-63.18811976670395
8056,-90.06093686276307
8057,-77.43640045079269
8058,-90.3587146987353
8059,-63.42944262687593
8060,-76.27504521528692
8061,-73.30659703327038
8062,-90.41342438674072
8063,-75.04576925164345
8064,-81.36557010733716
8065,-83.65920672987868
8066,-76.05231593115495
8067,-90.80460450914242
8068,-61.31669546106636
8069,-97.29526338031164
8070,-61.653553858209875
8071,-90.25833510719877
8072,-90.13925294748798
8073,-82.65828694877402
8074,-63.555169623956445
8075,-97.30381602656703
8076,-84.33372680946505
8077,-78.73039281185983
8078,-77.89084188269814
8079,-61.14223716631222
8080,-97.11655639021444
8081,-66.95012201810917
8082,-68.82542091131428
8083,-83.94088372198519
8084,-84.95296606341265
8085,-75.00437416403562
8086,-74.98552149047352
8087,-82.20457223130668
8088,-50.982276513729474
8089,-77.88586210113698
8090,-84.3001153003417
8091,-72.13661529442966
8092,-65.84253239571007
8093,-68.27736358297014
8094,-69.3905900360315
8095,-83.67118110251289
8096,-84.62420834261447
8097,-90.07260278218172
8098,-89.99454112636687
8099,-75.1552704570328
8100,-97.24968268078035
8101,-54.254687576177005
8102,-84.0203221019301
8103,-97.99340042393165
8104,-97.17828335619276
8105,-62.38085202254602
8106,-75.73956962585655
8107,-83.8027212280335
8108,-90.24878497338497
8109,-75.17671788216013
8110,-91.00707771595401
8111,-89.91091351741734
8112,-97.29071620489066
8113,-75.93099957486298
8114,-97.17513922948257
8115,-70.2098526937354
8116,-70.17977290028605
8117,-74.61433550027087
8118,-90.33047767477652
8119,-38.88075493004425
8120,-97.41664457842609
8121,-72.85814221991211
8122,-90.0025362694624
8123,-84.25974191184635
8124,-60.63122950402877
8125,-64.05965446896455
8126,-77.73635351745764
8127,-66.9719207925595
8128,-97.25398930239845
8129,-76.191910517392
8130,-98.06377001003676
8131,-84.9634755293973
8132,-63.46467687336312
8133,-77.71498909788474
8134,-84.9261575474236
8135,-76.98208346212019
8136,-57.969432701733226
8137,-75.24291029925959
8138,-61.24442511056057
8139,-84.09947434195904
8140,-69.51238275765692
8141,-90.36009557716807
8142,-75.65925495853628
8143,-77.8214486781043
8144,-78.02802101286139
8145,-90.20841139719201
8146,-67.9856812619054
8147,-91.09457082693325
8148,-73.18918162036218
8149,-97.19451489865381
8150,-90.31601218251443
8151,-91.04307714022697
8152,-75.20973158605359
8153,-68.1765094991024
8154,-83.15038976321537
8155,-97.27371638319755
8156,-76.38385754019275
8157,-64.15829791987201
8158,-83.4579267561757
8159,-75.88135695690717
8160,-76.98831564696839
8161,-84.60327836944303
8162,-90.2642240997636
8163,-69.24843907846966
8164,-97.12120608885232
8165,-61.95707912017673
8166,-69.72346615614259
8167,-84.99660900444509
8168,-97.19804022734851
8169,-73.5883481773128
8170,-97.29694048606777
8171,-74.79075106414209
8172,-91.17901986323359
8173,-69.79947564181376
8174,-97.11135370526
8175,-62.28466015139114
8176,-91.17460614007447
8177,-74.6326944561809
8178,-84.37863239244514
8179,-73.28360558453355
8180,-90.14602151356193
8181,-67.98524177527987
8182,-64.10240183915988
8183,-91.28630411611569
8184,-72.18056335440174
8185,-74.46796267745029
8186,-97.26333917487179
8187,-69.42034176702059
8188,-76.87461981444847
8189,-68.23843895047159
8190,-61.31583196723594
8191,-90.4844272869247
8192,-67.10367866913256
8193,-84.25336811629417
8194,-68.11957072884188
8195,-84.26736456762946
8196,-77.91957494516224
8197,-84.09000262918559
8198,-90.99435274575643
8199,-76.05248533104421
8200,-84.1822594670374
8201,-76.16263684676467
8202,-71.77712620932557
8203,-90.86122550406382
8204,-76.40323511599294
8205,-90.305310113567
8206,-97.1619913654267
8207,-69.73502548747241
8208,-84.14719327723265
8209,-90.35615771429558
8210,-84.68037404793905
8211,-75.55099707971766
8212,-90.053137460381
8213,-90.57066470520509
8214,-33.24387102564157
8215,-78.44689280387163
8216,-70.04650527218585
8217,-68.47915632842867
8218,-91.2063386026043
8219,-82.6706031194766
8220,-75.98382634586766
8221,-85.69899774547659
8222,-76.58380688520413
8223,-70.90868211864492
8224,-64.36549418956682
8225,-90.44702342730673
8226,-66.86879460373197
8227,-61.149724963107246
8228,-56.76156168895358
8229,-97.30833920505196
8230,-91.35809567441629
8231,-90.28446005466141
8232,-91.6734334811676
8233,-76.34935531240882
8234,-69.89310623376441
8235,-68.12718282740315
8236,-68.70756608128701
8237,-84.00233561140904
8238,-91.17989058294245
