id,energy
7760,-90.22513489003214
7761,-85.00141091829074
7762,-84.32334929719273
7763,-77.98972050983667
7764,-76.8097913138369
7765,-97.1434097242069
7766,-90.40360953065111
7767,-59.14777247092552
7768,-69.40487908692552
7769,-70.26012665060867
7770,-78.25422320410401
7771,-62.95101434005615
7772,-90.9822531019429
7773,-74.88190678456458
7774,-68.42796323000417
7775,-69.69115600856895
7776,-78.62674246784236
7777,-80.8082858996455
7778,-62.89875158030484
7779,-54.38584928344589
7780,-72.12474695655976
7781,-90.14893203105487
7782,-60.697145571748706
7783,-81.1361778922659
7784,-84.267323226319
7785,-78.73129090917934
7786,-74.8751064302646
7787,-72.67979740026863
7788,-96.96286027797385
7789,-90.15513811921764
7790,-75.80181720601779
7791,-83.95725943873454
7792,-72.30303244484604
7793,-70.62772154895787
7794,-76.95180834116998
7795,-97.13513310740132
7796,-76.98984149070583
7797,-46.70674236935264
7798,-90.8309945810241
7799,-76.20128519817591
7800,-63.87499986209802
7801,-103.24564244546778
7802,-97.13739737548421
7803,-62.19224279518731
7804,-71.60808242681904
7805,-71.7844736622797
7806,-83.62535279845862
7807,-62.487131124861705
7808,-84.82413919052311
7809,-56.60679922071408
7810,-90.398899191448
7811,-90.41721249420506
7812,-81.3146847547358
7813,-76.97140706468753
7814,-76.4485697849757
7815,-74.9416837960386
7816,-70.81181851077883
7817,-96.89771148557678
7818,-84.49126999682645
7819,-76.85442897362881
7820,-76.2561324802519
7821,-83.01637318881806
7822,-77.83229387289428
7823,-84.36113309994161
7824,-61.09323794165893
7825,-90.6035029043708
7826,-90.33700299078458
7827,-84.942221732927
7828,-90.11350317995672
7829,-83.35513759030594
7830,-74.7591879568663
7831,-96.88226885886915
7832,-96.92131840910676
7833,-97.3322747535687
7834,-78.70569996413546
7835,-72.72755109053983
7836,-62.13372205841608
7837,-76.35728670075078
7838,-90.06322992135118
7839,-78.88514322877403
7840,-97.03310371593408
7841,-89.98457514899123
7842,-84.2180023299456
7843,-91.70060649775328
7844,-103.16222172876525
7845,-76.56774040709487
7846,-91.18288109427287
7847,-75.77215572239086
7848,-84.18966246450536
7849,-75.77893922735167
7850,-83.96422771683424
7851,-67.71806738756317
7852,-68.34858398180052
7853,-103.13534825533313
7854,-91.01214817686952
7855,-69.62121377837983
7856,-90.38258895484823
7857,-79.51232543143298
7858,-97.10864052824704
7859,-86.02663196651741
7860,-76.80007348419534
7861,-63.01097050669796
7862,-77.87635375611785
7863,-90.62355821258997
7864,-74.66790601385232
7865,-72.4169188404947
7866,-48.911411417414996
7867,-76.90047181260209
7868,-97.3398787508523
7869,-69.28811843679267
7870,-90.15987277457731
7871,-91.03938366246527
7872,-69.92006041412135
7873,-58.58516817496732
7874,-75.02600855000357
7875,-57.26821127932397
7876,-78.9077589912771
7877,-69.51128129605547
7878,-74.04840412675952
7879,-82.58200895045798
7880,-61.798648513844704
7881,-68.87746309277631
7882,-67.60175819962696
7883,-76.82991557613951
7884,-76.97393377203565
7885,-91.50219463191208
7886,-90.99815826771261
7887,-90.84401409352658
7888,-76.96060648601923
7889,-76.01697997055982
7890,-68.07736026651119
7891,-97.02220954907841
7892,-97.00963392029784
7893,-76.430015709184
7894,-83.79777061507853
7895,-61.95070746160896
7896,-84.41276635873015
7897,-77.7726358877541
7898,-96.96669880260032
7899,-60.77528703125254
7900,-76.27448825557993
7901,-83.96121840510816
7902,-69.38016062017445
7903,-90.88523795887117
7904,-76.15636281004467
7905,-71.32505406868333
7906,-84.05371277268746
7907,-69.38657275534912
7908,-67.51471289364828
7909,-74.38337819397503
7910,-90.9366175929503
7911,-59.85357716272714
7912,-77.14307123218124
7913,-73.92374357748008
7914,-90.01599212109505
7915,-75.64789652543199
7916,-73.03804701020711
7917,-79.68390566707907
7918,-66.65403190256075
7919,-70.22194159706987
7920,-63.44991504971425
7921,-72.69511134595282
7922,-83.58727090871119
7923,-78.96591776251086
7924,-91.67822408076901
7925,-68.68355130316786
7926,-56.36421748403866
7927,-61.31264454108287
7928,-83.83533574657142
7929,-90.90231471234054
7930,-83.76902741869475
7931,-50.39913714122851
7932,-69.01877765558056
7933,-62.34470560341863
7934,-68.49308509843293
7935,-97.18659526241171
7936,-84.45978424086323
7937,-49.05410987290235
7938,-54.712564764094765
7939,-54.45442513323174
7940,-71.96490435387521
7941,-83.12967630449737
7942,-62.163798025049864
7943,-83.74444950588727
7944,-96.99830595696605
7945,-76.46250862036828
7946,-77.4848179089097
7947,-91.14529927395287
7948,-68.56175395308077
7949,-97.20581185990955
7950,-90.24832805030107
7951,-76.69764432507681
7952,-73.8458347422611
7953,-69.22145995894024
7954,-67.95246875772426
7955,-64.79222967598139
7956,-61.991931661110435
7957,-96.67964642330793
7958,-91.07691113216445
7959,-68.19202373235798
7960,-74.61835221974209
7961,-66.41609699827444
7962,-72.5280491075598
7963,-74.89970228082677
7964,-89.92190781476864
7965,-97.51387162088308
7966,-78.55878374220198
7967,-97.18993685616212
7968,-67.01445202876835
7969,-75.78749079316114
7970,-83.2253867245956
7971,-74.48314327319036
7972,-103.1940167045507
7973,-89.88998764517764
7974,-76.53457784843496
7975,-85.10062208415786
7976,-78.31057910088467
7977,-71.96074767070391
7978,-77.99428879751193
7979,-61.42521797328966
7980,-76.83699238815827
7981,-90.62138459041535
7982,-84.26310352600593
7983,-89.96597027898802
7984,-91.14519867621165
7985,-56.28332366308741
7986,-68.01555398057893
7987,-54.16430853384864
7988,-74.24280804061551
7989,-79.3078595472396
7990,-90.49028773083255
7991,-83.57184370369778
7992,-68.4352052305753
7993,-84.0788595985748
7994,-90.95490815861235
7995,-84.0793332223398
7996,-75.8956088048165
7997,-66.14738373417816
7998,-69.03777143938973
7999,-77.01447599557453
8000,-84.19640155841762
8001,-74.4412385785106
8002,-84.28623643595404
8003,-89.94749847367368
8004,-90.58832864508726
8005,-84.1852252801149
8006,-90.88141327987064
8007,-67.2548593690547
8008,-77.86652582563597
8009,-90.40044406046896
8010,-97.01365332412938
8011,-83.96638360936868
8012,-83.29836933312625
8013,-63.55987373975912
8014,-83.873268683685
8015,-90.96581220069065
8016,-76.20035175698105
8017,-61.13270200577132
8018,-70.20301308230002
8019,-84.03538466391512
8020,-71.27773474026836
8021,-90.72264008057499
8022,-97.04985370359799
8023,-90.87827932702547
8024,-76.73824599562555
8025,-48.71422653095003
8026,-90.19184616377031
8027,-83.50098104135455
8028,-78.7479156299318
8029,-83.7849867774484
8030,-67.78981000924955
8031,-61.71140915827641
8032,-74.38843257536914
8033,-69.82901507340797
8034,-71.96720741006241
8035,-68.35552345389368
8036,-72.64784846843297
8037,-77.14221451387128
8038,-63.45282122062488
8039,-84.10961585620679
8040,-68.70299896315598
8041,-66.72526961370059
8042,-67.09341217618646
8043,-70.22521963022992
8044,-91.0108195356394
8045,-69.38818579696886
8046,-75.08196419525743
8047,-90.94876648634335
8048,-96.94458663564994
8049,-84.9386100404749
8050,-72.68336572360937
8051,-90.16944557351151
8052,-83.52566909317183
8053,-90.97298080268493
8054,-89.34917122205935
8055,-63.391710708793
8056,-89.96363491017449
8057,-77.18139771691116
8058,-90.33674719643133
8059,-63.49814817806268
8060,-76.2792222245949
8061,-73.04769352139938
8062,-90.45669616925466
8063,-74.91252490297579
8064,-81.28440669517249
8065,-83.74477188943825
8066,-76.00455775994624
8067,-90.92234429227013
8068,-61.07473382644544
8069,-97.16023207563948
8070,-61.585633861276335
8071,-90.1841896812442
8072,-90.01888857898525
8073,-82.65526518268601
8074,-63.464616674344384
8075,-97.25538325745842
8076,-84.28853036580307
8077,-78.46594406185577
8078,-77.77433388388303
8079,-61.16935897032238
8080,-97.20783673007344
8081,-66.90293178042964
8082,-68.78931079066983
8083,-84.04041974915486
8084,-84.76203124741137
8085,-74.74160814166528
8086,-74.83426597246415
8087,-82.31591439794211
8088,-50.60254648122345
8089,-77.90648040684869
8090,-84.27951191940686
8091,-71.92174311781795
8092,-65.548355547222
8093,-68.27267751128699
8094,-69.53318688976381
8095,-83.71163828441772
8096,-84.61928334233008
8097,-90.0638864490734
8098,-89.92131070036527
8099,-74.96235618487387
8100,-97.90711228936821
8101,-54.234410521857235
8102,-83.93909663869944
8103,-97.81836277750122
8104,-97.02995282625633
8105,-62.49278094738796
8106,-75.83767534718832
8107,-83.71552728206191
8108,-90.25668710620782
8109,-74.99424246906037
8110,-91.02563500814077
8111,-89.92816005195193
8112,-97.11966602490085
8113,-75.85073448512826
8114,-97.12408991099501
8115,-70.01510805583965
8116,-70.1250344443197
8117,-74.45875480272292
8118,-90.344118148612
8119,-39.23752006702047
8120,-97.22814001590251
8121,-72.60050736100794
8122,-89.97004781178504
8123,-84.12851085904538
8124,-60.699041436196566
8125,-64.13436314990057
8126,-77.71097930255428
8127,-67.29508055896042
8128,-97.0432992570314
8129,-76.23014856586994
8130,-97.87345078058351
8131,-84.86101542484457
8132,-63.537070360614436
8133,-77.7264717487539
8134,-84.88065037840548
8135,-76.90435476152942
8136,-57.8687430144051
8137,-75.07969975647494
8138,-61.254905099168596
8139,-83.98362834723531
8140,-69.82928026165898
8141,-90.17166005716724
8142,-75.75910163321672
8143,-77.45328882043447
8144,-78.0388708036254
8145,-90.08118322671281
8146,-67.91645362248232
8147,-91.30422943285812
8148,-73.22954660454911
8149,-97.03326917542844
8150,-90.25386005649527
8151,-91.06752288786954
8152,-75.2043812932429
8153,-68.09124470341344
8154,-83.0614798044755
8155,-97.21186059608772
8156,-76.29191136664446
8157,-64.45525525991187
8158,-83.48257390644436
8159,-75.98214995177784
8160,-76.80432229294044
8161,-84.41667166099798
8162,-90.12573225189674
8163,-69.15959157274756
8164,-96.99569622371644
8165,-61.802052636581564
8166,-69.62427293801926
8167,-85.0842658819585
8168,-97.09682106301483
8169,-73.07360537157984
8170,-97.28399077989576
8171,-74.56672232164959
8172,-91.17960506645468
8173,-69.42133944020775
8174,-97.00208512046568
8175,-62.36572188383666
8176,-91.02724360542784
8177,-74.62396190825856
8178,-84.33906893497166
8179,-73.04532908417201
8180,-90.1644135371606
8181,-67.73641792570874
8182,-63.81478964856754
8183,-91.15181182733232
8184,-72.03871701600532
8185,-74.28554891251191
8186,-97.0406654000843
8187,-69.35176673032083
8188,-76.82287359240406
8189,-68.27409928168481
8190,-61.639896475538094
8191,-90.51551822679997
8192,-67.14864176490877
8193,-84.16716604685269
8194,-68.03892345137658
8195,-84.13770750801446
8196,-77.58060175631714
8197,-84.07731287810638
8198,-90.82838636691216
8199,-76.00769591556862
8200,-84.00869574981805
8201,-76.07768874353853
8202,-71.68156345002983
8203,-90.6819838587513
8204,-76.36542595779862
8205,-90.32954673274274
8206,-97.08896071871996
8207,-69.65952151267842
8208,-84.18769120162193
8209,-90.27915989679812
8210,-84.5586648593794
8211,-75.6437995361414
8212,-89.9553855278762
8213,-90.4467710621322
8214,-33.20473256715289
8215,-78.36963237494751
8216,-69.97583771029659
8217,-68.27308563851722
8218,-91.11380129012704
8219,-82.55421861574887
8220,-76.03914879857334
8221,-85.64475924296872
8222,-76.39209121266849
8223,-71.13786847754483
8224,-64.01373409667761
8225,-90.3935169052541
8226,-66.69827732426681
8227,-61.1624530017437
8228,-56.38654179228601
8229,-97.31521027944049
8230,-91.20980005914811
8231,-90.12956969494114
8232,-91.56745777832182
8233,-76.31298002179778
8234,-69.8938496520037
8235,-67.95706199235548
8236,-68.65771555527944
8237,-83.86470099600088
8238,-91.10844983911358
